geneID,lowerCI,FoldChange,upperCI,pvalue,fdrBH
PROSER2,1.3668478076816,3.17259687786834,7.36392954130896,0.010734670186216,0.0170334320839126
PROSER3,1.29451684426163,1.91489084814357,2.83256797820618,0.00314138776113565,0.00563170744826357
PROX1,0.162196010892447,0.448021320823002,1.23753415887082,0.112224741900778,0.14337785712149
PROX2,1.23922116625328,2.11975927407027,3.62597049047541,0.00951363190878244,0.0152783597210238
PROZ,0.595622002804239,1.29472625705411,2.81439582959177,0.487303961353811,0.536530812979463
PRPF18,1.26457438446332,1.7098076219167,2.31179924240293,0.001895509621298,0.0035870720048614
PRPF19,0.346566837306173,0.506415090881504,0.739990722326259,0.00177336452042246,0.00338088836305834
PRPF3,2.77796236109793,3.72766677590241,5.00204746714954,1.53413497097831e-07,1.30191018823798e-06
PRPF31,1.22867275731069,1.66609683686417,2.25924979071287,0.00292344435059511,0.00528322672002381
PRPF38A,2.94234871555772,3.8581455821888,5.05898136908678,4.02589082896142e-08,4.72673308059999e-07
PRPF38B,2.46480822481259,3.38222348242197,4.64110577443258,9.34018222528413e-07,5.40699803554686e-06
PRPF39,2.64211760905425,3.80889816422767,5.49093847137636,1.7116959285179e-06,8.82155270255991e-06
PRPF4,1.8126325615802,2.32475844393239,2.98157604424996,4.05693643161397e-06,1.77385911730818e-05
PRPF40A,3.62381834771884,5.4389500483737,8.16326172842686,3.60895861724252e-07,2.55302514169285e-06
PRPF40B,0.983610188547523,1.32885546272984,1.79528116055258,0.0621517584644566,0.0836774894448294
PRPF4B,3.03002151500827,4.36406139999661,6.28544444605649,5.31307603275884e-07,3.45725730967332e-06
PRPF6,1.77021849874006,2.44921999400736,3.38866562704826,3.73412110268123e-05,0.000113561845367183
PRPF8,1.70780785853686,2.41347975410038,3.41073762738321,8.31328364947306e-05,0.000227036548441995
PRPH,0.266061583722674,0.761107476611467,2.17725754634944,0.58632914861986,0.632514975981226
PRPH2,0.385821149662434,0.670948992616173,1.16679075547446,0.144220566159564,0.179949711844664
PRPS1,0.458430398353382,0.613743022155075,0.821674344888622,0.00296127072511157,0.00534243732989759
PRPS1P2,2.35605218200305,4.22352700950017,7.57121617943621,0.000113006112831838,0.000295141893172685
PRPS2,0.201465556855443,0.348095747903262,0.601445982130208,0.00100130178983556,0.00201790093345877
PRPSAP1,1.57201180356994,2.08886722646109,2.77565745999762,7.02668123041619e-05,0.000195834490094246
PRPSAP2,4.16932272944388,5.75518522700328,7.94425357461709,1.35478437794893e-08,2.16456701180811e-07
PRR11,9.47466975931702,21.8131219870787,50.2194063656183,1.50779059606867e-06,7.97692813136889e-06
PRR12,1.06673868225422,1.7587068844879,2.89953852522621,0.0295938383932792,0.0425684301455603
PRR13,0.108804137317762,0.13727355134541,0.173192199888015,3.42926424272401e-11,4.75205192949945e-09
PRR14,2.33272634280739,3.29712633682035,4.66023034140873,3.35230538717444e-06,1.52369796417303e-05
PRR14L,2.17017882111011,2.95484837468126,4.02323017459466,2.73354059391554e-06,1.29324151515941e-05
PRR15,0.0809032260262555,0.529714580455588,3.46831085148789,0.480281564394641,0.529807001490491
PRR16,0.928319831508017,1.67707731520628,3.02976218509798,0.0818053935559567,0.107381924372127
PRR18,6.46496065159627e-05,0.000269350000370605,0.00112219434284928,6.33731900267724e-09,1.23846953058856e-07
PRR19,3.48442916162202,5.02838046571894,7.25645692169955,1.86735908855475e-07,1.51243440400326e-06
PRR22,0.189925738533596,0.373984024334016,0.736414408794442,0.0076236024562316,0.0125050222240829
PRR26,0.495826120460892,1.05689559323161,2.25286294710347,0.877647908812815,0.894356925966818
PRR29,0.192858625248585,0.307778778232832,0.491177287032901,9.20763854437687e-05,0.000247557174557625
PRR3,2.80653706519265,3.66091342154827,4.7753821769506,5.1880844900011e-08,5.7065748467578e-07
PRR34,0.207833296038096,0.359850469837034,0.623058783700366,0.00133126510054938,0.00261186525632719
PRR36,0.66308769184539,1.25605662444011,2.37929049687103,0.456782724990077,0.506532456813078
PRR4,0.932762073760911,1.2903064899311,1.78490408732578,0.114210739731811,0.145697267353245
PRR5,0.811477666306872,1.15658183021663,1.64845144300173,0.393527075598144,0.442958698470994
PRR5-ARHGAP8,2.46083622051427,6.75322445195091,18.5327410732344,0.00117271170725439,0.00232906542988418
PRR5L,0.13552718322881,0.293529864385577,0.635738006454042,0.00429232132091927,0.00744577881428077
PRR7,0.248310174709185,0.44623501520928,0.801923195584063,0.0104887853656311,0.0166771966196422
PRRC1,8.15166633748026,11.4702895525324,16.1399567857682,3.76985785874657e-10,2.08096153802811e-08
PRRC2A,1.08035029371961,1.58180417700029,2.31601219430498,0.0218242112570732,0.0323441842174221
PRRC2B,2.48013383712301,3.79870626348386,5.8183026497355,9.81459019290948e-06,3.68740833635175e-05
PRRC2C,1.74676777329684,2.48602128285416,3.53813592927648,7.3248720190255e-05,0.000203104577602758
PRRG1,0.0549009654635583,0.12243503652223,0.273043252365935,6.33444404131854e-05,0.00017898870074225
PRRG2,0.165899226775299,0.324172485726486,0.633443582256258,0.00285721994335979,0.00517606036391746
PRRG3,0.97889742485565,1.38767704406706,1.96715971432314,0.0636791990029816,0.0854965446874338
PRRG4,1.74749144437759,3.16622921322089,5.73679914880729,0.000962604048429611,0.00194889026394619
PRRT1,0.00605606116190301,0.0148613427542107,0.0364691674264281,8.61159806943955e-08,8.43757888398392e-07
PRRT2,0.268110163390323,0.442750492249322,0.73114721168415,0.00364762655409452,0.0064382546615954
PRRT3,0.0695148706116913,0.113892051948655,0.186598915928838,1.88260077589455e-07,1.52271676823932e-06
PRRT4,1.87056285228042,3.3979447616131,6.17248898581412,0.000609414532664781,0.00129736522083852
PRRX1,0.0848910918509742,0.159059861830196,0.298029382044646,2.01190634434858e-05,6.7489902426353e-05
PRSS12,15.7634107879152,38.7186718834005,95.102232161819,4.85998978245898e-07,3.21727736890458e-06
PRSS16,0.0522293639502128,0.0900607066954161,0.155294460376915,1.79108957961623e-07,1.46234735619338e-06
