geneID,lowerCI,FoldChange,upperCI,pvalue,fdrBH
GAR1,0.000118069717426457,0.0141589227436752,1.69793828283052,0.0756990198528091,0.497497646587142
GAREM,0.000416017466617128,0.0595264426226826,8.51742452095792,0.2342825631194,0.63856414195716
GAREML,0.0261631723128962,12.6080999289964,6075.87573549721,0.382526078018824,0.743420847108407
GARNL3,0.00612079822316571,0.437113500145957,31.2162245908881,0.6751797188037,0.892347440352024
GARS,0.00328469801234445,0.246297757550352,18.4682382204853,0.48648430604515,0.801867737086548
GART,0.0119921121685493,0.276265857199497,6.36441877639691,0.382728584393129,0.743492236492988
GAS1,8.65980315126454e-05,0.986756381808455,11243.7677858478,0.997527353779374,0.999198253869457
GAS2,3.99164702059229e-06,0.00130631569004886,0.427507911712749,0.0285820828317038,0.439742345369308
GAS2L1,1.6824960511336,339.937346232024,68682.1221870998,0.0344399032041263,0.444178190856956
GAS2L1P2,3.32679720779353e-05,0.0767092118063593,176.875920244492,0.477302561135721,0.797123543203228
GAS2L2,0.157604962698082,238.135588308911,359814.54802198,0.126852673073265,0.548180268833237
GAS2L3,2.33365642594528e-07,0.0209930755771172,1888.49231312205,0.468187249228246,0.792678883058782
GAS6,0.778783608443665,36.3955976406349,1700.90833096266,0.0638727070779232,0.484050155077558
GAS7,8.19527816537177e-05,0.142699176873815,248.473019091726,0.574186943473793,0.845099168588059
GAS8,0.321252678492607,23.1789926583049,1672.40847041254,0.132842026536553,0.552507743241986
GATA2,0.000192262059026936,0.0495539863601097,12.7721380734506,0.255898759082944,0.654304020588255
GATAD1,7.31350841106505e-05,0.00520166121001568,0.369963057714478,0.0205225487312588,0.41529122971268
GATAD2A,0.212775102221432,26.1749729779365,3219.96889317767,0.161738851876195,0.577974607491339
GATAD2B,0.0153528644425453,0.7176923194209,33.5495872632324,0.851533729793971,0.957738662047465
GATB,0.00714740682995158,0.243129642291726,8.27041532226635,0.392961904556374,0.747902416141038
GATC,0.0087049707903501,0.148158084617484,2.52164177987306,0.164413293080439,0.579676026035475
GATM,5.24304015616444e-06,0.00932725435690143,16.5929825534619,0.194366398648332,0.60254591182842
GATS,0.019563533914854,0.392223210842946,7.86356124581072,0.502887618490334,0.811343836075463
GATSL2,0.00860375746550537,13.6127295072918,21537.846154036,0.448338908407588,0.781476110963442
GATSL3,1.00037182014466,122.611635536875,15028.0254464319,0.0499853771334952,0.468580591355325
GBA,0.0111107357302323,0.22441408939601,4.53270465090864,0.294200545962506,0.681554467273677
GBA2,0.0847514096953544,4.50284422163023,239.236210431791,0.418779576385474,0.763904867611202
GBAP1,0.00904804080458022,4.71200856273076,2453.90412961097,0.593274980476895,0.85399608037836
GBAS,0.000247656057010563,0.0293695106738334,3.48292776535493,0.130930425252867,0.551307780647117
GBE1,4.21498921256718e-05,0.0094666721767006,2.12617109040084,0.0841821667705292,0.506458767404077
GBF1,0.0429243233637768,4.7207830309046,519.187972656163,0.479149484949323,0.797801545809567
