geneID,lowerCI,FoldChange,upperCI,pvalue,fdrBH
IL33,0.350675510977016,1.01916572126358,2.96199402263588,0.970116667070777,0.97555393120636
IL34,0.0356018587630882,0.0885419986732244,0.220204388237656,5.26907137103734E-5,0.000150648267549669
IL3RA,4.20102460686138,6.30068618788582,9.44975337049365,1.20346244096913E-7,1.054322417767E-6
IL4R,0.380131650677801,0.591860584799849,0.921520087093542,0.0235078611182041,0.0343719374283121
IL5RA,1.32273988143464,3.0098499285113,6.84881186339822,0.0122107607194101,0.0189815862786047
IL6R,0.244169821210697,0.362438149862927,0.537992008286348,7.47694229967995E-5,0.000203444493085923
IL6ST,0.138765037756987,0.225307301632245,0.365822551482334,1.15514791897433E-5,4.16345198116462E-5
IL7,1.1615779847344E1,5.54193285202418E1,2.64407729312875E2,7.47658393553328E-5,0.000203444493085923
IL7R,0.239501066331155,0.403223807882724,0.678867287457643,0.00217983935742966,0.00402538881751781
ILDR2,0.354302833410091,0.559010259834341,0.881992581296575,0.0160662063717535,0.0243359961774589
ILF2,3.73529029436229,4.9095708530073,6.45301544489836,5.08997367134534E-9,1.03191308035343E-7
ILF3,6.33573301924135,9.13222133394775,1.31630335809505E1,3.07457299560133E-9,7.46660836389806E-8
ILK,0.733145099849631,0.949369730534921,1.22936494486672,0.6731256509989,0.713151972402751
ILKAP,1.71534359249447,2.31592603807564,3.12678663173075,3.15427718160301E-5,9.70738270880296E-5
ILVBL,0.771693428584636,1.0574152870717,1.44892653988733,0.709749377593511,0.746274217832246
IMMP1L,0.606311207783162,1.04702332017566,1.80807779720892,0.859522938041247,0.880929998533992
IMMP2L,0.460278551421016,0.800186377558063,1.39111031103384,0.402142013501414,0.451997244016937
IMMT,0.966317112771121,1.32003008936737,1.80321699140595,0.0769858254502572,0.101217249726452
IMP3,0.463186779309723,0.605480317488368,0.791487216910983,0.00125924280299707,0.00246141566307587
IMP4,0.46974043989445,0.611684953429248,0.796521760689402,0.00132063990341975,0.00256939071211854
IMPA1,0.290779404329258,0.460606548958137,0.72961973848358,0.00279420165282486,0.00502441030817635
IMPA1P,5.71625982353302,1.78054740953295E1,5.54619484674687E1,8.56330578904736E-5,0.000229420385944584
IMPA2,0.845408169029755,1.86927383087322,4.13313329914659,0.11308055958898,0.143862398081648
IMPACT,1.04653762870678,1.5181639707073,2.20233059828135,0.0304320901605556,0.0434584974260338
IMPAD1,0.85211025370983,1.2082406506387,1.71321195056637,0.264953744673378,0.310730939594284
IMPDH1,1.22196821869008,1.8037257548336,2.6624478025604,0.00579589804982413,0.00967438857660662
IMPDH2,2.93206128838436,3.91323477287043,5.22274430219715,7.30608553838668E-8,7.2337716936553E-7
IMPG1,0.37657906160728,0.7211050678451,1.38083226574654,0.29887251579558,0.346160394965096
IMPG2,2.577746817179,4.66842926707108,8.45476044288038,6.79259533280816E-5,0.000187554240475906
INA,1.12615584930777,1.92941485383595,3.30561856113524,0.0202196973622241,0.0300191816361626
INADL,2.30152186399089,3.28952057922572,4.70164798799075,4.71977763905444E-6,1.98319087587622E-5
INAFM1,0.37833947834397,0.538027565892061,0.765116193865867,0.00202932693782169,0.00377464067161485
INCA1,0.547385685367846,0.789404461054151,1.13842838749688,0.187806283176102,0.227569415326915
INCENP,1.41765067077898,2.55926767610651,4.62021510162625,0.00418606848337681,0.00723150786912639
INF2,0.0850994983023629,0.123121378902558,0.178131178740996,7.14441919333324E-9,1.31073841662231E-7
ING1,2.7590246557419,3.74386941797531,5.08025841294331,2.19739813086421E-7,1.69354455601227E-6
ING2,1.37212128954513,2.04146666822941,3.03733072961303,0.00174202525807562,0.00329351076716468
ING3,1.86123272229016,2.77433695007275,4.13540199479634,7.86532777570918E-5,0.000212946598689866
ING4,2.83963021748243,3.6836194283039,4.77845742344862,3.49971495053877E-8,4.14467892030142E-7
ING5,1.25401673397065,1.65389616879785,2.18128870457978,0.00158981848817278,0.00303323301943811
INHA,0.240178799829731,0.451669390184823,0.849389030899289,0.0172522404324192,0.0259528546858779
INHBA,1.97715101721862,1.37946478562107E1,9.62457130586591E1,0.0116683596966834,0.0182284466415232
INHBB,1.76327955178072,5.93736049416911,1.99924337590821E1,0.00710667778777757,0.0116403152152917
INIP,1.20070708395348,1.67253025801173,2.32975844096308,0.00494510887064838,0.00839246531944506
INMT,1.0294011424051,1.82441027888266,3.23340700585975,0.0407806883488701,0.0567155344822437
INO80,1.72561093833663,2.22293092289338,2.86357821347541,8.73556281294769E-6,3.28991423176594E-5
INO80B,1.84228038856418,2.58627641174713,3.63073162992994,3.11134067554847E-5,9.59829339764281E-5
INO80B-WBP1,0.00560816027606929,0.0204113560447266,0.0742887925943166,1.4417748620059E-5,5.01907733296661E-5
INO80C,1.00918843085279,1.35466913043098,1.81842002626992,0.0441369893918364,0.0608783720532233
INO80D,2.58899497619178,3.74870375853079,5.42788997215185,2.16199304235734E-6,1.04697649570784E-5
INO80E,0.78965114730824,1.10273480468477,1.53995096899223,0.540337138018236,0.587559329110496
INPP1,0.21105776322204,0.366720758455712,0.637191035426881,0.00160356843363241,0.00305654146778209
INPP4A,0.7561733731056,1.20661171161143,1.92536774551906,0.403471564179154,0.453264467128068
INPP4B,0.100948588109812,0.165445369753695,0.271149610761879,1.71694829418423E-6,8.73510347934998E-6
INPP5A,0.267426332205897,0.370052279498133,0.512061353241506,1.21421487313422E-5,4.34752409773982E-5
INPP5B,0.655548306322466,0.907332285003222,1.25582183260833,0.531705279539891,0.579719015891148
INPP5D,0.388757175772557,0.567185901419599,0.827508446962721,0.00614243256198784,0.0101977907862669
INPP5E,1.4857312253468,2.17495949007175,3.18391960992069,0.000628313007205963,0.00131958234522877
INPP5F,0.747116405631881,1.13505118920528,1.72441830001938,0.526692532779839,0.574847461715182
INPP5J,0.160050151978874,0.264942145320061,0.438577155341044,5.80853120949988E-5,0.000163682530172525
INPP5K,0.90571848271933,1.16544191739407,1.49964353022933,0.213993340468129,0.256101154927906
INPPL1,0.349282638746968,0.645873679214578,1.19431303828524,0.149598409632446,0.185404066148052
INSIG1,0.644396669426312,0.978397235787171,1.4855153609782,0.912346472759757,0.927703055497623
INSIG2,0.616420468090485,0.921909920698302,1.37879571798578,0.671652433148686,0.711842870550755
INSL6,1.35790824197338,3.67252370315697,9.93250496119616,0.0140260899472111,0.0215477443131142
INSM1,1.01996428369214E1,2.65408330982751E1,6.906279296375E1,3.4389384416319E-6,1.52537536513621E-5
INSM2,0.0166277607179519,0.0535122602135881,0.172215732577579,9.60093618863144E-5,0.000253172558903328
INSR,2.00386035449821,2.74374041222933,3.75680442641697,7.15570428668313E-6,2.7908906444559E-5
INSRR,5.28738232839802,1.61507428808595E1,4.93337684703925E1,0.000101220809976176,0.000264738159270052
INTS1,0.506926523587088,0.815412167841192,1.31162401753722,0.373033568829847,0.422295936143928
INTS10,1.20449060713184,1.59056598328888,2.10039010035949,0.00299351583483427,0.00534105619616115
INTS12,3.87968614284929,5.56537377469172,7.98347704210916,6.7318101217991E-8,6.79314607453991E-7
INTS2,1.95220818768553,2.77071834034466,3.93240852586716,2.08230462431155E-5,6.82761505288701E-5
INTS3,1.23671100219353,1.72706598935902,2.41184636209284,0.00344764797521759,0.00607579805238718
INTS4,3.67580087925936,4.98123070928778,6.75027298653652,1.78021527455962E-8,2.53295975068587E-7
INTS4P1,0.328907983969348,0.587648071257783,1.04992968393608,0.0696388490179956,0.0923132788386315
